id,standard_id,control_id,additional_selection_parameters,additional_guidance,created_at,updated_at
2125,4,342,"CP-3 (a)(1) [*See Additional Requirements]
 CP-3 (a)(3) [at least annually]
 CP-3 (b) [at least annually]","CP-3 (a) Requirement: Privileged admins and engineers must take the basic contingency training within 10 days. Consideration must be given for those privileged admins and engineers with critical contingency-related roles, to gain enough system context and situational awareness to understand the full impact of contingency training as it applies to their respective level. Newly hired critical contingency personnel must take this more in-depth training within 60 days of hire date when the training will have more impact.",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2126,4,343,CP-3(1),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2127,4,345,"CP-4 (a)-1 [at least annually] 
 CP-4 (a)-2 [functional exercises]","CP-4 (a) Requirement: The service provider develops test plans in accordance with NIST Special Publication 800-34 (as amended); plans are approved by the JAB/AO prior to initiating testing.
 
 CP-4 (b) Requirement: The service provider must include the Contingency Plan test results with the security package within the Contingency Plan-designated appendix (Appendix G, Contingency Plan Test Report).",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2128,4,346,CP-4(1),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2129,4,347,CP-4(2),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2130,4,352,CP-6,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2131,4,353,CP-6(1),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2132,4,354,CP-6(2),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2133,4,355,CP-6(3),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2134,4,356,CP-7,CP-7 (a) Requirement: The service provider defines a time period consistent with the recovery time objectives and business impact analysis.,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2135,4,357,CP-7(1),"CP-7(1) Guidance: The service provider may determine what is considered a sufficient degree of separation between the primary and alternate processing sites, based on the types of threats that are of concern. For one particular type of threat (i.e., hostile cyber attack), the degree of separation between sites will be less relevant.",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2136,4,358,CP-7(2),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2137,4,369,"CP-9 (a)-2 [daily incremental; weekly full]
 CP-9 (b) [daily incremental; weekly full]
 CP-9 (c) [daily incremental; weekly full]","CP-9 Requirement: The service provider shall determine what elements of the cloud environment require the Information System Backup control. The service provider shall determine how Information System Backup is going to be verified and appropriate periodicity of the check.
 CP-9 (a) Requirement: The service provider maintains at least three backup copies of user-level information (at least one of which is available online) or provides an equivalent alternative.
 CP-9 (b) Requirement: The service provider maintains at least three backup copies of system-level information (at least one of which is available online) or provides an equivalent alternative.
 CP-9 (c) Requirement: The service provider maintains at least three backup copies of information system documentation including security information (at least one of which is available online) or provides an equivalent alternative.",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2138,4,370,CP-9(1) [at least monthly],,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2139,4,371,CP-9(2),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2140,4,372,CP-9(3),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2141,4,374,CP-9(5) [time period and transfer rate consistent with the recovery time and recovery point objectives defined in the service provider and organization SLA].,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2142,4,377,CP-9(8) [all backup files],CP-9(8) Guidance: Note that this enhancement requires the use of cryptography which must be compliant with Federal requirements and utilize FIPS validated or NSA approved cryptography (see SC-13.),2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2143,4,378,CP-10,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2144,4,380,CP-10(2),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2145,4,382,CP-10(4) [time period consistent with the restoration time-periods defined in the service provider and organization SLA],,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2146,4,388,"IA-1 (c)(1) [at least annually]
 IA-1 (c)(2) [at least annually] [significant changes]",,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2147,4,389,IA-2,"IA-2 Requirement: For all control enhancements that specify multifactor authentication, the implementation must adhere to the Digital Identity Guidelines specified in NIST Special Publication 800-63B.
 
 IA-2 Requirement: Multi-factor authentication must be phishing-resistant.
 
 IA-2 Requirement: All uses of encrypted virtual private networks must meet all applicable Federal requirements and architecture, dataflow, and security and privacy controls must be documented, assessed, and authorized to operate.
 
 IA-2 Guidance: “Phishing-resistant"" authentication refers to authentication processes designed to detect and prevent disclosure of authentication secrets and outputs to a website or application masquerading as a legitimate system.",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2148,4,390,IA-2(1),"IA-2(1) Requirement: According to SP 800-63-3, SP 800-63A (IAL), SP 800-63B (AAL), and SP 800-63C (FAL).
 
 IA-2(1) Requirement: Multi-factor authentication must be phishing-resistant.
 
 IA-2(1) Guidance: Multi-factor authentication to subsequent components in the same user domain is not required.",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2149,4,391,IA-2(2),"IA-2(2) Requirement: According to SP 800-63-3, SP 800-63A (IAL), SP 800-63B (AAL), and SP 800-63C (FAL).
 
 IA-2(2) Requirement: Multi-factor authentication must be phishing-resistant.
 
 IA-2(2) Guidance: Multi-factor authentication to subsequent components in the same user domain is not required.",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2150,4,394,IA-2(5),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2151,4,395,"IA-2(6)-1 [local, network and remote]
 IA-2(6)-2 [privileged accounts; non-privileged accounts]
 IA-2(6) (b) [FIPS-validated or NSA-approved cryptography]","IA-2(6) Guidance: PIV=separate device. Please refer to NIST SP 800-157 Guidelines for Derived Personal Identity Verification (PIV) Credentials.
 
 IA-2(6) Guidance: See SC-13 Guidance for more information on FIPS-validated or NSA-approved cryptography.",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2152,4,397,IA-2(8) [privileged accounts; non-privileged accounts],,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2153,4,401,IA-2(12),"IA-2(12) Guidance: Include Common Access Card (CAC), i.e., the DoD technical implementation of PIV/FIPS 201/HSPD-12.",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2154,4,403,IA-3,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2155,4,408,"IA-4 (a) [at a minimum, the ISSO (or similar role within the organization)] 
 IA-4 (d) [at least two(2) years]",,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2156,4,412,IA-4(4) [contractors; foreign nationals],,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2157,4,418,IA-5,"IA-5 Requirement: Authenticators must be compliant with NIST SP 800-63-3 Digital Identity Guidelines IAL, AAL, FAL level 3. Link https://pages.nist.gov/800-63-3
 
 IA-5 Guidance: SP 800-63C Section 6.2.3 Encrypted Assertion requires that authentication assertions be encrypted when passed through third parties, such as a browser. For example, a SAML assertion can be encrypted using XML-Encryption, or an OpenID Connect ID Token can be encrypted using JSON Web Encryption (JWE).",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2158,4,419,IA-5(1),"IA-5(1) Requirement: Password policies must be compliant with NIST SP 800-63B for all memorized, lookup, out-of-band, or One-Time-Passwords (OTP). Password policies shall not enforce special character or minimum password rotation requirements for memorized secrets of users.
 
 IA-5(1) (h) Requirement: For cases where technology doesn’t allow multi-factor authentication, these rules should be enforced: must have a minimum length of 14 characters and must support all printable ASCII characters.
  
 For emergency use accounts, these rules should be enforced: must have a minimum length of 14 characters, must support all printable ASCII characters, and passwords must be changed if used. 
 
 IA-5(1) Guidance: Note that (c) and (d) require the use of cryptography which must be compliant with Federal requirements and utilize FIPS validated or NSA approved cryptography (see SC-13.)",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2159,4,420,IA-5(2),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2160,4,424,IA-5(6),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2161,4,425,IA-5(7),"IA-5(7) Guidance: In this context, prohibited static storage refers to any storage where unencrypted authenticators, such as passwords, persist beyond the time required to complete the access process.",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2162,4,426,IA-5(8) [different authenticators in different user authentication domains],"IA-5(8) Guidance: If a single user authentication domain is used to access multiple systems, such as in single-sign-on, then only a single authenticator is required.",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2163,4,431,IA-5(13),"IA-5(13) Guidance: For components subject to configuration baseline(s) (such as STIG or CIS,) the time period should conform to the baseline standard.",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2164,4,437,IA-6,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2165,4,438,IA-7,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2166,4,439,IA-8,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2167,4,440,IA-8(1),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2168,4,441,IA-8(2),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2169,4,443,IA-8(4),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2170,4,450,IA-11,"IA-11 Guidance:
 The fixed time period cannot exceed the limits set in SP 800-63. At this writing they are:
 - AAL3 (high baseline)
  -- 12 hours or
  -- 15 minutes of inactivity",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2171,4,459,"IR-2 (a)(1) [ten(10) days for privileged users, thirty(30) days for Incident Response roles]
 IR-2 (a)(3) [at least annually]
 IR-2 (b) [at least annually]",,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2172,4,460,IR-2(1),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2173,4,461,IR-2(2),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2174,4,463,"IR-3-1 [at least every six(6) months, including functional at least annually]",IR-3-2 Requirement: The service provider defines tests and/or exercises in accordance with NIST Special Publication 800-61 (as amended). Functional testing must occur prior to testing for initial authorization. Annual functional testing may be concurrent with required penetration tests (see CA-8). The service provider provides test plans to the JAB/AO annually. Test plans are approved and accepted by the JAB/AO prior to test commencing.,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2175,4,465,IR-3(2),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2176,4,467,IR-4,"IR-4 Requirement: The FISMA definition of ""incident"" shall be used: ""An occurrence that actually or imminently jeopardizes, without lawful authority, the confidentiality, integrity, or availability of information or an information system; or constitutes a violation or imminent threat of violation of law, security policies, security procedures, or acceptable use policies.""
 
 IR-4 Requirement: The service provider ensures that individuals conducting incident handling meet personnel security requirements commensurate with the criticality/sensitivity of the information being processed, stored, and transmitted by the information system.",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2177,4,468,IR-4(1),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2178,4,469,"IR-4(2)-1 [all network, data storage, and computing devices]",,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2179,4,471,IR-4(4),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2180,4,473,IR-4(6),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2181,4,478,,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2182,4,483,IR-5,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2183,4,484,IR-5(1),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2184,4,485,IR-6 (a) [US-CERT incident reporting timelines as specified in NIST Special Publication 800-61 (as amended)],IR-6 Requirement: Reports security incident information according to FedRAMP Incident Communications Procedure.,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2185,4,486,IR-6(1),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2186,4,488,IR-6(3),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2187,4,489,IR-7,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2188,4,490,IR-7(1),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2189,4,492,"IR-8 (a)(9)-2 [at least annually]
 IR-8 (b) [see additional FedRAMP Requirements and Guidance]
 IR-8 (d) [see additional FedRAMP Requirements and Guidance]","IR-8 (b) Requirement: The service provider defines a list of incident response personnel (identified by name and/or by role) and organizational elements. The incident response list includes designated FedRAMP personnel.
 IR-8 (d) Requirement: The service provider defines a list of incident response personnel (identified by name and/or by role) and organizational elements. The incident response list includes designated FedRAMP personnel.",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2190,4,494,IR-9,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2191,4,496,IR-9(2) [at least annually],,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2192,4,497,IR-9(3),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2193,4,498,IR-9(4),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2194,4,500,"MA-1 (c)(1) [at least annually]
 MA-1 (c)(2) [at least annually] [significant changes]",,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2195,4,501,MA-2,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2196,4,504,MA-3 (b) [at least annually],,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2197,4,505,MA-3(1),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2198,4,506,MA-3(2),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2199,4,507,MA-3(3) (d) [the information owner],,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2200,4,511,MA-4,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2201,4,514,MA-4(3),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2202,4,519,MA-5,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2203,4,520,MA-5(1),MA-5(1) Requirement: Only MA-5(1) (a)(1) is required by FedRAMP Moderate Baseline,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2204,4,525,MA-6-2 [a timeframe to support advertised uptime and availability],,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
